PF09267.8	Dict-STAT-coil	Dictyostelium STAT, coiled coil
PF09268.8	Clathrin-link	Clathrin, heavy-chain linker
PF09269.9	DUF1967	Domain of unknown function (DUF1967)
PF09270.8	BTD	Beta-trefoil DNA-binding domain
PF09271.9	LAG1-DNAbind	LAG1, DNA binding
PF09272.8	Hepsin-SRCR	Hepsin, SRCR
PF09273.9	Rubis-subs-bind	Rubisco LSMT substrate-binding
PF09274.8	ParG	ParG
PF09275.8	Pertus-S4-tox	Pertussis toxin S4 subunit
PF09276.8	Pertus-S5-tox	Pertussis toxin S5 subunit
PF09277.9	Erythro-docking	Erythronolide synthase, docking
PF09278.9	MerR-DNA-bind	MerR, DNA binding
PF09279.9	EF-hand_like	Phosphoinositide-specific phospholipase C, efhand-like
PF09280.9	XPC-binding	XPC-binding domain
PF09281.8	Taq-exonuc	Taq polymerase, exonuclease
PF09282.8	Mago-bind	Mago binding
PF09284.8	RhgB_N	Rhamnogalacturonan lyase B, N-terminal
PF09285.9	Elong-fact-P_C	Elongation factor P, C-terminal
PF09286.9	Pro-kuma_activ	Pro-kumamolisin, activation domain
PF09287.8	CEP1-DNA_bind	CEP-1, DNA binding
PF09288.8	UBA_3	Fungal ubiquitin-associated domain
PF09289.8	FOLN	Follistatin/Osteonectin-like EGF domain
PF09290.9	AcetDehyd-dimer	Prokaryotic acetaldehyde dehydrogenase, dimerisation
PF09291.8	DUF1968	Domain of unknown function (DUF1968)
PF09292.8	Neil1-DNA_bind	Endonuclease VIII-like 1, DNA bind
PF09293.8	RNaseH_C	T4 RNase H, C terminal
PF09294.8	Interfer-bind	Interferon-alpha/beta receptor, fibronectin type III
PF09295.8	ChAPs	ChAPs (Chs5p-Arf1p-binding proteins)
PF09296.9	NUDIX-like	NADH pyrophosphatase-like rudimentary NUDIX domain
PF09297.9	zf-NADH-PPase	NADH pyrophosphatase zinc ribbon domain
PF09298.9	FAA_hydrolase_N	Fumarylacetoacetase N-terminal
PF09299.9	Mu-transpos_C	Mu transposase, C-terminal
PF09300.8	Tecti-min-caps	Tectiviridae, minor capsid
PF09301.8	DUF1970	Domain of unknown function (DUF1970)
PF09302.9	XLF	XLF-Cernunnos, XRcc4-like factor, NHEJ component
PF09303.8	KcnmB2_inactiv	KCNMB2, ball and chain domain
PF09304.8	Cortex-I_coil	Cortexillin I, coiled coil
PF09305.8	TACI-CRD2	TACI, cysteine-rich domain
PF09306.8	Phage-scaffold	Bacteriophage, scaffolding protein
PF09307.8	MHC2-interact	CLIP, MHC2 interacting
PF09308.8	LuxQ-periplasm	LuxQ, periplasmic
PF09309.8	FCP1_C	FCP1, C-terminal
PF09310.8	PD-C2-AF1	POU domain, class 2, associating factor 1
PF09311.9	Rab5-bind	Rabaptin-like protein
PF09312.9	SurA_N	SurA N-terminal domain
PF09313.9	DUF1971	Domain of unknown function (DUF1971)
PF09314.9	DUF1972	Domain of unknown function (DUF1972)
PF09316.8	Cmyb_C	C-myb, C-terminal
PF09317.9	DUF1974	Domain of unknown function (DUF1974)
PF09318.8	Glyco_trans_A_1	Glycosyl transferase 1 domain A
PF09320.9	DUF1977	Domain of unknown function (DUF1977)
PF09321.8	DUF1978	Domain of unknown function (DUF1978)
PF09322.8	DUF1979	Domain of unknown function (DUF1979)
PF09323.8	DUF1980	Domain of unknown function (DUF1980)
PF09324.8	DUF1981	Domain of unknown function (DUF1981)
PF09325.8	Vps5	Vps5 C terminal like
PF09326.9	NADH_dhqG_C	NADH-ubiquinone oxidoreductase subunit G, C-terminal
PF09327.9	DUF1983	Domain of unknown function (DUF1983)
PF09328.8	Phytochelatin_C	Domain of unknown function (DUF1984)
PF09329.9	zf-primase	Primase zinc finger
PF09330.9	Lact-deh-memb	D-lactate dehydrogenase, membrane binding
PF09331.9	DUF1985	Domain of unknown function (DUF1985)
PF09332.9	Mcm10	Mcm10 replication factor
PF09333.9	ATG_C	Autophagy-related protein C terminal domain
PF09334.9	tRNA-synt_1g	tRNA synthetases class I (M)
PF09335.9	SNARE_assoc	SNARE associated Golgi protein
PF09336.8	Vps4_C	Vps4 C terminal oligomerisation domain
PF09337.8	zf-H2C2	His(2)-Cys(2) zinc finger
PF09338.9	Gly_reductase	Glycine/sarcosine/betaine reductase component B subunits
PF09339.8	HTH_IclR	IclR helix-turn-helix domain
PF09340.8	NuA4	Histone acetyltransferase subunit NuA4
PF09341.8	Pcc1	Transcription factor Pcc1
PF09342.9	DUF1986	Domain of unknown function (DUF1986)
PF09343.8	DUF2460	Conserved hypothetical protein 2217 (DUF2460)
PF09344.8	Cas_CT1975	CT1975-like protein
PF09345.8	DUF1987	Domain of unknown function (DUF1987)
PF09346.8	SMI1_KNR4	SMI1 / KNR4 family (SUKH-1)
PF09347.8	DUF1989	Domain of unknown function (DUF1989)
PF09348.8	DUF1990	Domain of unknown function (DUF1990)
PF09349.8	OHCU_decarbox	OHCU decarboxylase
PF09350.8	DUF1992	Domain of unknown function (DUF1992)
PF09351.8	DUF1993	Domain of unknown function (DUF1993)
PF09353.8	DUF1995	Domain of unknown function (DUF1995)
PF09354.8	HNF_C	HNF3 C-terminal domain
PF09355.8	Phage_Gp19	Phage protein Gp19/Gp15/Gp42
PF09356.8	Phage_BR0599	Phage conserved hypothetical protein BR0599
PF09357.8	RteC	RteC protein
PF09358.8	E1_UFD	Ubiquitin fold domain
PF09359.8	VTC	VTC domain
PF09360.8	zf-CDGSH	Iron-binding zinc finger CDGSH type
PF09361.8	Phasin_2	Phasin protein
PF09362.8	DUF1996	Domain of unknown function (DUF1996)
PF09363.8	XFP_C	XFP C-terminal domain
PF09364.8	XFP_N	XFP N-terminal domain
PF09365.8	DUF2461	Conserved hypothetical protein (DUF2461)
PF09366.8	DUF1997	Protein of unknown function (DUF1997)
PF09367.8	CpeS	CpeS-like protein
PF09368.8	Sas10	Sas10 C-terminal domain
PF09369.8	DUF1998	Domain of unknown function (DUF1998)
PF09370.8	PEP_hydrolase	Phosphoenolpyruvate hydrolase-like
PF09371.8	Tex_N	Tex-like protein N-terminal domain
PF09372.8	PRANC	PRANC domain
PF09373.8	PMBR	Pseudomurein-binding repeat
PF09374.8	PG_binding_3	Predicted Peptidoglycan domain
PF09375.8	Peptidase_M75	Imelysin
PF09376.8	NurA	NurA domain
PF09377.8	SBDS_C	SBDS protein C-terminal domain
PF09378.8	HAS-barrel	HAS barrel domain
PF09379.8	FERM_N	FERM N-terminal domain
PF09380.8	FERM_C	FERM C-terminal PH-like domain
PF09381.8	Porin_OmpG	Outer membrane protein G (OmpG)
PF09382.8	RQC	RQC domain
PF09383.8	NIL	NIL domain
PF09384.8	UTP15_C	UTP15 C terminal
PF09385.8	HisK_N	Histidine kinase N terminal
PF09386.8	ParD	Antitoxin ParD
PF09387.8	MRP	Mitochondrial RNA binding protein MRP
PF09388.8	SpoOE-like	Spo0E like sporulation regulatory protein
PF09390.8	DUF1999	Protein of unknown function (DUF1999)
PF09391.8	DUF2000	Protein of unknown function (DUF2000)
PF09392.8	T3SS_needle_F	Type III secretion needle MxiH, YscF, SsaG, EprI, PscF, EscF
PF09393.8	DUF2001	Phage tail tube protein
PF09394.8	Inhibitor_I42	Chagasin family peptidase inhibitor I42
PF09396.8	Thrombin_light	Thrombin light chain
PF09397.8	Ftsk_gamma	Ftsk gamma domain
PF09398.8	FOP_dimer	FOP N terminal dimerisation domain
PF09399.8	SARS_lipid_bind	SARS lipid binding protein
PF09400.8	DUF2002	Protein of unknown function (DUF2002)
PF09401.8	NSP10	RNA synthesis protein NSP10
PF09402.8	MSC	Man1-Src1p-C-terminal domain
PF09403.8	FadA	Adhesion protein FadA
PF09404.8	DUF2003	Eukaryotic protein of unknown function (DUF2003)
PF09405.8	Btz	CASC3/Barentsz eIF4AIII binding
PF09406.8	DUF2004	Protein of unknown function (DUF2004)
PF09407.8	AbiEi_1	AbiEi antitoxin C-terminal domain
PF09408.8	Spike_rec_bind	Spike receptor binding domain
PF09409.8	PUB	PUB domain
PF09411.8	PagL	Lipid A 3-O-deacylase (PagL)
PF09412.8	XendoU	Endoribonuclease XendoU
PF09413.8	DUF2007	Putative prokaryotic signal transducing protein
PF09414.8	RNA_ligase	RNA ligase
PF09415.8	CENP-X	CENP-S associating Centromere protein X
PF09416.8	UPF1_Zn_bind	RNA helicase (UPF2 interacting domain)
PF09418.8	DUF2009	Protein of unknown function (DUF2009)
PF09419.8	PGP_phosphatase	Mitochondrial PGP phosphatase
PF09420.8	Nop16	Ribosome biogenesis protein Nop16
PF09421.8	FRQ	Frequency clock protein
PF09422.8	WTX	WTX protein
PF09423.8	PhoD	PhoD-like phosphatase
PF09424.8	YqeY	Yqey-like protein
PF09425.8	CCT_2	Divergent CCT motif
PF09426.8	Nyv1_N	Vacuolar R-SNARE Nyv1 N terminal
PF09427.8	DUF2014	Domain of unknown function (DUF2014)
PF09428.8	DUF2011	Fungal protein of unknown function (DUF2011)
PF09429.8	Wbp11	WW domain binding protein 11
PF09430.8	DUF2012	Protein of unknown function (DUF2012)
PF09431.8	DUF2013	Protein of unknown function (DUF2013)
PF09432.8	THP2	Tho complex subunit THP2
PF09435.8	DUF2015	Fungal protein of unknown function (DUF2015)
PF09436.8	DUF2016	Domain of unknown function (DUF2016)
PF09437.8	Pombe_5TM	Pombe specific 5TM protein
PF09438.8	DUF2017	Domain of unknown function (DUF2017)
PF09439.8	SRPRB	Signal recognition particle receptor beta subunit
PF09440.8	eIF3_N	eIF3 subunit 6 N terminal domain
PF09441.8	Abp2	ARS binding protein 2
PF09442.8	DUF2018	Domain of unknown function (DUF2018)
PF09443.8	CFC	Cripto_Frl-1_Cryptic (CFC)
PF09444.8	MRC1	MRC1-like domain
PF09445.8	Methyltransf_15	RNA cap guanine-N2 methyltransferase
PF09446.8	VMA21	VMA21-like domain
PF09447.8	Cnl2_NKP2	Cnl2/NKP2 family protein
PF09448.8	MmlI	Methylmuconolactone methyl-isomerase
PF09449.8	DUF2020	Domain of unknown function (DUF2020)
PF09450.8	DUF2019	Domain of unknown function (DUF2019)
PF09451.8	ATG27	Autophagy-related protein 27
PF09452.8	Mvb12	ESCRT-I subunit Mvb12
PF09453.8	HIRA_B	HIRA B motif
PF09454.8	Vps23_core	Vps23 core domain
PF09455.8	Cas_DxTHG	CRISPR-associated (Cas) DxTHG family
PF09456.8	RcsC	RcsC Alpha-Beta-Loop (ABL)
PF09457.8	RBD-FIP	FIP domain
PF09458.8	H_lectin	H-type lectin domain
PF09459.8	EB_dh	Ethylbenzene dehydrogenase
PF09460.8	Saf-Nte_pilin	Saf-pilin pilus formation protein
PF09461.8	PcF	Phytotoxin PcF protein
PF09462.8	Mus7	Mus7/MMS22 family
PF09463.8	Opy2	Opy2 protein
PF09465.8	LBR_tudor	Lamin-B receptor of TUDOR domain
PF09466.8	Yqai	Hypothetical protein Yqai
PF09467.8	Yopt	Hypothetical protein Yopt
PF09468.8	RNase_H2-Ydr279	Ydr279p protein family (RNase H2 complex component)
PF09469.8	Cobl	Cordon-bleu ubiquitin-like domain
PF09470.8	Telethonin	Telethonin protein
PF09471.8	Peptidase_M64	IgA Peptidase M64
PF09472.8	MtrF	Tetrahydromethanopterin S-methyltransferase, F subunit (MtrF)
PF09474.8	Type_III_YscX	Type III secretion system YscX (type_III_YscX)
PF09475.8	Dot_icm_IcmQ	Dot/Icm secretion system protein (dot_icm_IcmQ)
PF09476.8	Pilus_CpaD	Pilus biogenesis CpaD protein (pilus_cpaD)
PF09477.8	Type_III_YscG	Bacterial type II secretion system chaperone protein (type_III_yscG)
PF09478.8	CBM49	Carbohydrate binding domain CBM49
PF09479.8	Flg_new	Listeria-Bacteroides repeat domain (List_Bact_rpt)
PF09480.8	PrgH	Type III secretion system protein PrgH-EprH (PrgH)
PF09481.8	CRISPR_Cse1	CRISPR-associated protein Cse1 (CRISPR_cse1)
PF09482.8	OrgA_MxiK	Bacterial type III secretion apparatus protein (OrgA_MxiK)
PF09483.8	HpaP	Type III secretion protein (HpaP)
PF09484.8	Cas_TM1802	CRISPR-associated protein TM1802 (cas_TM1802)
PF09485.8	CRISPR_Cse2	CRISPR-associated protein Cse2 (CRISPR_cse2)
PF09486.8	HrpB7	Bacterial type III secretion protein (HrpB7)
PF09487.8	HrpB2	Bacterial type III secretion protein (HrpB2)
PF09488.8	Osmo_MPGsynth	Mannosyl-3-phosphoglycerate synthase (osmo_MPGsynth)
PF09489.8	CbtB	Probable cobalt transporter subunit (CbtB)
PF09490.8	CbtA	Probable cobalt transporter subunit (CbtA)
PF09491.8	RE_AlwI	AlwI restriction endonuclease
PF09492.8	Pec_lyase	Pectic acid lyase
PF09493.8	DUF2389	Tryptophan-rich protein (DUF2389)
PF09494.8	Slx4	Slx4 endonuclease
PF09495.8	DUF2462	Protein of unknown function (DUF2462)
PF09496.8	CENP-O	Cenp-O kinetochore centromere component
PF09497.8	Med12	Transcription mediator complex subunit Med12
PF09498.8	DUF2388	Protein of unknown function (DUF2388)
PF09499.8	RE_ApaLI	ApaLI-like restriction endonuclease
PF09500.8	YiiD_C	Putative thioesterase (yiiD_Cterm)
PF09501.8	Bac_small_YrzI	Probable sporulation protein (Bac_small_yrzI)
PF09502.8	HrpB4	Bacterial type III secretion protein (HrpB4)
PF09504.8	RE_Bsp6I	Bsp6I restriction endonuclease
PF09505.8	Dimeth_Pyl	Dimethylamine methyltransferase (Dimeth_PyL)
PF09506.8	Salt_tol_Pase	Glucosylglycerol-phosphate phosphatase (Salt_tol_Pase)
PF09507.8	CDC27	DNA polymerase subunit Cdc27
PF09508.8	Lact_bio_phlase	Lacto-N-biose phosphorylase
PF09509.8	Hypoth_Ymh	Protein of unknown function (Hypoth_ymh)
PF09510.8	Rtt102p	Rtt102p-like transcription regulator protein
PF09511.8	RNA_lig_T4_1	RNA ligase
PF09512.8	ThiW	Thiamine-precursor transporter protein (ThiW)
PF09514.8	SSXRD	SSXRD motif
PF09515.8	Thia_YuaJ	Thiamine transporter protein (Thia_YuaJ)
PF09516.8	RE_CfrBI	CfrBI restriction endonuclease
PF09517.8	RE_Eco29kI	Eco29kI restriction endonuclease
PF09518.8	RE_HindIII	HindIII restriction endonuclease
PF09519.8	RE_HindVP	HindVP restriction endonuclease
PF09520.8	RE_TdeIII	Type II restriction endonuclease, TdeIII
PF09521.8	RE_NgoPII	NgoPII restriction endonuclease
PF09522.8	RE_R_Pab1	R.Pab1 restriction endonuclease
PF09523.8	DUF2390	Protein of unknown function (DUF2390)
PF09524.8	Phg_2220_C	Conserved phage C-terminus (Phg_2220_C)
PF09526.8	DUF2387	Probable metal-binding protein (DUF2387)
PF09527.8	ATPase_gene1	Putative F0F1-ATPase subunit Ca2+/Mg2+ transporter
PF09528.8	Ehrlichia_rpt	Ehrlichia tandem repeat (Ehrlichia_rpt)
PF09529.8	Intg_mem_TP0381	Integral membrane protein (intg_mem_TP0381)
PF09531.8	Ndc1_Nup	Nucleoporin protein Ndc1-Nup
PF09532.8	FDF	FDF domain
PF09533.8	DUF2380	Predicted lipoprotein of unknown function (DUF2380)
PF09534.8	Trp_oprn_chp	Tryptophan-associated transmembrane protein (Trp_oprn_chp)
PF09535.8	Gmx_para_CXXCG	Protein of unknown function (Gmx_para_CXXCG)
PF09536.8	DUF2378	Protein of unknown function (DUF2378)
PF09537.8	DUF2383	Domain of unknown function (DUF2383)
PF09538.8	FYDLN_acid	Protein of unknown function (FYDLN_acid)
PF09539.8	DUF2385	Protein of unknown function (DUF2385)
PF09543.8	DUF2379	Protein of unknown function (DUF2379)
PF09544.8	DUF2381	Protein of unknown function (DUF2381)
PF09545.8	RE_AccI	AccI restriction endonuclease
PF09546.8	Spore_III_AE	Stage III sporulation protein AE (spore_III_AE)
PF09547.8	Spore_IV_A	Stage IV sporulation protein A (spore_IV_A)
PF09548.8	Spore_III_AB	Stage III sporulation protein AB (spore_III_AB)
PF09549.8	RE_Bpu10I	Bpu10I restriction endonuclease
PF09550.8	Phage_TAC_6	Phage tail assembly chaperone protein, TAC
PF09551.8	Spore_II_R	Stage II sporulation protein R (spore_II_R)
PF09552.8	RE_BstXI	BstXI restriction endonuclease
PF09553.8	RE_Eco47II	Eco47II restriction endonuclease
PF09554.8	RE_HaeII	HaeII restriction endonuclease
PF09556.8	RE_HaeIII	HaeIII restriction endonuclease
PF09557.8	DUF2382	Domain of unknown function (DUF2382)
PF09558.8	DUF2375	Protein of unknown function (DUF2375)
PF09559.8	Cas6	Cas6 Crispr
PF09560.8	Spore_YunB	Sporulation protein YunB (Spo_YunB)
PF09561.8	RE_HpaII	HpaII restriction endonuclease
PF09562.8	RE_LlaMI	LlaMI restriction endonuclease
PF09563.8	RE_LlaJI	LlaJI restriction endonuclease
PF09564.8	RE_NgoBV	NgoBV restriction endonuclease
PF09565.8	RE_NgoFVII	NgoFVII restriction endonuclease
PF09566.8	RE_SacI	SacI restriction endonuclease
PF09567.8	RE_MamI	MamI restriction endonuclease
PF09568.8	RE_MjaI	MjaI restriction endonuclease
PF09569.8	RE_ScaI	ScaI restriction endonuclease
PF09570.8	RE_SinI	SinI restriction endonuclease
PF09571.8	RE_XcyI	XcyI restriction endonuclease
PF09572.8	RE_XamI	XamI restriction endonuclease
PF09573.8	RE_TaqI	TaqI restriction endonuclease
PF09574.8	DUF2374	Protein  of unknown function (Duf2374)
PF09575.8	Spore_SspJ	Small spore protein J (Spore_SspJ)
PF09577.8	Spore_YpjB	Sporulation protein YpjB (SpoYpjB)
PF09578.8	Spore_YabQ	Spore cortex protein YabQ (Spore_YabQ)
PF09579.8	Spore_YtfJ	Sporulation protein YtfJ (Spore_YtfJ)
PF09580.8	Spore_YhcN_YlaJ	Sporulation lipoprotein YhcN/YlaJ (Spore_YhcN_YlaJ)
PF09581.8	Spore_III_AF	Stage III sporulation protein AF (Spore_III_AF)
PF09582.8	AnfO_nitrog	Iron only nitrogenase protein AnfO (AnfO_nitrog)
PF09583.8	Phageshock_PspG	Phage shock protein G (Phageshock_PspG)
PF09584.8	Phageshock_PspD	Phage shock protein PspD (Phageshock_PspD)
PF09585.8	Lin0512_fam	Conserved hypothetical protein (Lin0512_fam)
PF09586.8	YfhO	Bacterial membrane protein YfhO
PF09587.8	PGA_cap	Bacterial capsule synthesis protein PGA_cap
PF09588.8	YqaJ	YqaJ-like viral recombinase domain
PF09589.8	HrpA_pilin	HrpA pilus formation protein
PF09590.8	Env-gp36	Lentivirus surface glycoprotein
PF09591.8	DUF2463	Protein of unknown function (DUF2463)
PF09592.8	DUF2031	Protein of unknown function (DUF2031)
PF09593.8	Pathogen_betaC1	Beta-satellite pathogenicity beta C1 protein
PF09594.8	DUF2029	Protein of unknown function (DUF2029)
PF09595.8	Metaviral_G	Metaviral_G glycoprotein
PF09596.8	MamL-1	MamL-1 domain
PF09597.8	IGR	IGR protein motif
PF09598.8	Stm1_N	Stm1
PF09599.8	IpaC_SipC	Salmonella-Shigella invasin protein C (IpaC_SipC)
PF09600.8	Cyd_oper_YbgE	Cyd operon protein YbgE (Cyd_oper_YbgE)
PF09601.8	DUF2459	Protein of unknown function (DUF2459)
PF09602.8	PhaP_Bmeg	Polyhydroxyalkanoic acid inclusion protein (PhaP_Bmeg)
PF09603.8	Fib_succ_major	Fibrobacter succinogenes major domain (Fib_succ_major)
PF09604.8	Potass_KdpF	F subunit of K+-transporting ATPase (Potass_KdpF)
PF09605.8	Trep_Strep	Hypothetical bacterial integral membrane protein (Trep_Strep)
PF09606.8	Med15	ARC105 or Med15 subunit of Mediator complex non-fungal
PF09607.8	BrkDBD	Brinker DNA-binding domain
PF09608.8	Alph_Pro_TM	Putative transmembrane protein (Alph_Pro_TM)
PF09609.8	Cas_GSU0054	CRISPR-associated protein, GSU0054 family (Cas_GSU0054)
PF09610.8	Myco_arth_vir_N	Mycoplasma virulence signal region (Myco_arth_vir_N)
PF09611.8	Cas_Csy1	CRISPR-associated protein (Cas_Csy1)
PF09612.8	HtrL_YibB	Bacterial protein of unknown function (HtrL_YibB)
PF09613.8	HrpB1_HrpK	Bacterial type III secretion protein (HrpB1_HrpK)
PF09614.8	Cas_Csy2	CRISPR-associated protein (Cas_Csy2)
PF09615.8	Cas_Csy3	CRISPR-associated protein (Cas_Csy3)
PF09617.8	Cas_GSU0053	CRISPR-associated protein GSU0053 (Cas_GSU0053)
PF09618.8	Cas_Csy4	CRISPR-associated protein (Cas_Csy4)
PF09619.8	YscW	Type III secretion system lipoprotein chaperone (YscW)
PF09620.8	Cas_csx3	CRISPR-associated protein (Cas_csx3)
PF09621.8	LcrR	Type III secretion system regulator (LcrR)
PF09622.8	DUF2391	Putative integral membrane protein (DUF2391)
PF09623.8	Cas_NE0113	CRISPR-associated protein NE0113 (Cas_NE0113)
PF09624.8	DUF2393	Protein of unknown function (DUF2393)
PF09625.8	VP9	VP9 protein
PF09626.8	DHC	Dihaem cytochrome c
PF09627.8	PrgU	PrgU-like protein
PF09628.8	YvfG	YvfG protein
PF09629.8	YorP	YorP protein
PF09630.8	DUF2024	Domain of unknown function (DUF2024)
PF09631.8	Sen15	Sen15 protein
PF09632.8	Rac1	Rac1-binding domain
PF09633.8	DUF2023	Protein of unknown function (DUF2023)
PF09634.8	DUF2025	Protein of unknown function (DUF2025)
PF09635.8	MetRS-N	MetRS-N binding domain
PF09636.8	XkdW	XkdW protein
PF09637.8	Med18	Med18 protein
PF09638.8	Ph1570	Ph1570 protein
PF09639.8	YjcQ	YjcQ protein
PF09640.8	DUF2027	Domain of unknown function (DUF2027)
PF09641.8	DUF2026	Protein of unknown function (DUF2026)
PF09642.8	YonK	YonK protein
PF09643.8	YopX	YopX protein
PF09644.8	Mg296	Mg296 protein
PF09645.8	F-112	F-112 protein
PF09646.8	Gp37	Gp37 protein
PF09648.8	YycI	YycH protein
PF09649.8	CHZ	Histone chaperone domain CHZ
PF09650.8	PHA_gran_rgn	Putative polyhydroxyalkanoic acid system protein (PHA_gran_rgn)
PF09651.8	Cas_APE2256	CRISPR-associated protein (Cas_APE2256)
PF09652.8	Cas_VVA1548	Putative CRISPR-associated protein (Cas_VVA1548)
PF09654.8	DUF2396	Protein of unknown function (DUF2396)
PF09655.8	Nitr_red_assoc	Conserved nitrate reductase-associated protein (Nitr_red_assoc)
PF09656.8	PGPGW	Putative transmembrane protein (PGPGW)
PF09657.8	Cas_Csx8	CRISPR-associated protein Csx8 (Cas_Csx8)
PF09658.8	Cas_Csx9	CRISPR-associated protein (Cas_Csx9)
PF09659.8	Cas_Csm6	CRISPR-associated protein (Cas_Csm6)
PF09660.8	DUF2397	Protein of unknown function (DUF2397)
PF09661.8	DUF2398	Protein of unknown function (DUF2398)
PF09662.8	Phenyl_P_gamma	Phenylphosphate carboxylase gamma subunit (Phenyl_P_gamma)
PF09663.8	Amido_AtzD_TrzD	Amidohydrolase ring-opening protein (Amido_AtzD_TrzD)
PF09664.8	DUF2399	Protein of unknown function C-terminus (DUF2399)
PF09665.8	RE_Alw26IDE	Type II restriction endonuclease (RE_Alw26IDE)
PF09666.8	Sororin	Sororin protein
PF09667.8	DUF2028	Domain of unknown function (DUF2028)
PF09668.8	Asp_protease	Aspartyl protease
PF09669.8	Phage_pRha	Phage regulatory protein Rha (Phage_pRha)
PF09670.8	Cas_Cas02710	CRISPR-associated protein (Cas_Cas02710)
PF09671.8	Spore_GerQ	Spore coat protein (Spore_GerQ)
PF09673.8	TrbC_Ftype	Type-F conjugative transfer system pilin assembly protein
PF09674.8	DUF2400	Protein of unknown function (DUF2400)
PF09675.8	Chlamy_scaf	Chlamydia-phage Chp2 scaffold (Chlamy_scaf)
PF09676.8	TraV	Type IV conjugative transfer system lipoprotein (TraV)
PF09677.8	TrbI_Ftype	Type-F conjugative transfer system protein (TrbI_Ftype)
PF09678.8	Caa3_CtaG	Cytochrome c oxidase caa3 assembly factor (Caa3_CtaG)
PF09679.8	TraQ	Type-F conjugative transfer system pilin chaperone (TraQ)
PF09680.8	Tiny_TM_bacill	Protein of unknown function (Tiny_TM_bacill)
PF09681.8	Phage_rep_org_N	N-terminal phage replisome organiser (Phage_rep_org_N)
PF09682.8	Phage_holin_6_1	Bacteriophage holin of superfamily 6 (Holin_LLH)
