jgi_spid	GOLD_BIOSAMPLE_ID	LATITUDE	LONGITUDE	ECOSYSTEM	ECOSYSTEM_CATEGORY	ECOSYSTEM_TYPE	HABITAT	GOLD_STUDY_ID	STUDY_NAME	ANALYSIS_PROJECT_TYPE	ANALYSIS_PROJECT_NAME_FULL	ANTHROPOGENIC_PERTURBATION_1	ANTHROPOGENIC_PERTURBATION_2	GEOTHERMAL_ENVIRONMENT	HYDROCARBON_ENVIRONMENT	EUKARYOTIC	VIRAL	DESCRIPTION	EMPO_1	EMPO_2	EMPO_3
1038560	Gb0089073	37.931388	-122.021761	Host-associated	Plants	Rhizoplane	Arabidopsis thaliana rhizosphere	Gs0110179	Arabidopsis thaliana rhizosphere microbial communities from the Joint Genome Institute; USA; that affect carbon cycling	Metagenome Analysis	Arabidopsis thaliana rhizosphere microbial communities from the Joint Genome Institute; USA; that affect carbon cycling - Inoculated plant Co PM (SPAdes)	perturbed	experimental manipulation	FALSE	FALSE	FALSE	FALSE	na	Host-associated	Plant	Plant rhizosphere
1038563	Gb0089074	37.931388	-122.021761	Host-associated	Plants	Rhizoplane	Arabidopsis thaliana rhizosphere	Gs0110179	Arabidopsis thaliana rhizosphere microbial communities from the Joint Genome Institute; USA; that affect carbon cycling	Metagenome Analysis	Arabidopsis thaliana rhizosphere microbial communities from the Joint Genome Institute; USA; that affect carbon cycling - Inoculated plant M1 PM (SPAdes)	perturbed	experimental manipulation	FALSE	FALSE	FALSE	FALSE	na	Host-associated	Plant	Plant rhizosphere
1038566	Gb0089075	37.931388	-122.021761	Host-associated	Plants	Rhizoplane	Arabidopsis thaliana rhizosphere	Gs0110179	Arabidopsis thaliana rhizosphere microbial communities from the Joint Genome Institute; USA; that affect carbon cycling	Metagenome Analysis	Arabidopsis thaliana rhizosphere microbial communities from the Joint Genome Institute; USA; that affect carbon cycling - Inoculated plant M2 PM (SPAdes)	perturbed	experimental manipulation	FALSE	FALSE	FALSE	FALSE	na	Host-associated	Plant	Plant rhizosphere
1038569	Gb0089076	37.931388	-122.021761	Host-associated	Plants	Rhizoplane	Arabidopsis thaliana rhizosphere	Gs0110179	Arabidopsis thaliana rhizosphere microbial communities from the Joint Genome Institute; USA; that affect carbon cycling	Metagenome Analysis	Arabidopsis thaliana rhizosphere microbial communities from the Joint Genome Institute; USA; that affect carbon cycling - Inoculated plant M3 PM (SPAdes)	perturbed	experimental manipulation	FALSE	FALSE	FALSE	FALSE	na	Host-associated	Plant	Plant rhizosphere
1038572	Gb0089077	37.931388	-122.021761	Host-associated	Plants	Rhizoplane	Arabidopsis thaliana rhizosphere	Gs0110179	Arabidopsis thaliana rhizosphere microbial communities from the Joint Genome Institute; USA; that affect carbon cycling	Metagenome Analysis	Arabidopsis thaliana rhizosphere microbial communities from the Joint Genome Institute; USA; that affect carbon cycling - Inoculated plant Co S AM (SPAdes)	perturbed	experimental manipulation	FALSE	FALSE	FALSE	FALSE	na	Host-associated	Plant	Plant rhizosphere
1038575	Gb0089078	37.931388	-122.021761	Host-associated	Plants	Rhizoplane	Arabidopsis thaliana rhizosphere	Gs0110179	Arabidopsis thaliana rhizosphere microbial communities from the Joint Genome Institute; USA; that affect carbon cycling	Metagenome Analysis	Arabidopsis thaliana rhizosphere microbial communities from the Joint Genome Institute; USA; that affect carbon cycling - Inoculated plant M1 S AM (SPAdes)	perturbed	experimental manipulation	FALSE	FALSE	FALSE	FALSE	na	Host-associated	Plant	Plant rhizosphere
1038578	Gb0089079	37.931388	-122.021761	Host-associated	Plants	Rhizoplane	Arabidopsis thaliana rhizosphere	Gs0110179	Arabidopsis thaliana rhizosphere microbial communities from the Joint Genome Institute; USA; that affect carbon cycling	Metagenome Analysis	Arabidopsis thaliana rhizosphere microbial communities from the Joint Genome Institute; USA; that affect carbon cycling - Inoculated plant M2 S AM (SPAdes)	perturbed	experimental manipulation	FALSE	FALSE	FALSE	FALSE	na	Host-associated	Plant	Plant rhizosphere
1038581	Gb0089080	37.931388	-122.021761	Host-associated	Plants	Rhizoplane	Arabidopsis thaliana rhizosphere	Gs0110179	Arabidopsis thaliana rhizosphere microbial communities from the Joint Genome Institute; USA; that affect carbon cycling	Metagenome Analysis	Arabidopsis thaliana rhizosphere microbial communities from the Joint Genome Institute; USA; that affect carbon cycling - Inoculated plant M3 S AM (SPAdes)	perturbed	experimental manipulation	FALSE	FALSE	FALSE	FALSE	na	Host-associated	Plant	Plant rhizosphere
1038584	Gb0089081	37.931388	-122.021761	Host-associated	Plants	Rhizoplane	Arabidopsis thaliana rhizosphere	Gs0110179	Arabidopsis thaliana rhizosphere microbial communities from the Joint Genome Institute; USA; that affect carbon cycling	Metagenome Analysis	Arabidopsis thaliana rhizosphere microbial communities from the Joint Genome Institute; USA; that affect carbon cycling - Inoculated plant Co S PM (SPAdes)	perturbed	experimental manipulation	FALSE	FALSE	FALSE	FALSE	na	Host-associated	Plant	Plant rhizosphere
1038587	Gb0089082	37.931388	-122.021761	Host-associated	Plants	Rhizoplane	Arabidopsis thaliana rhizosphere	Gs0110179	Arabidopsis thaliana rhizosphere microbial communities from the Joint Genome Institute; USA; that affect carbon cycling	Metagenome Analysis	Arabidopsis thaliana rhizosphere microbial communities from the Joint Genome Institute; USA; that affect carbon cycling - Inoculated plant M1 S PM (SPAdes)	perturbed	experimental manipulation	FALSE	FALSE	FALSE	FALSE	na	Host-associated	Plant	Plant rhizosphere
1038590	Gb0089083	37.931388	-122.021761	Host-associated	Plants	Rhizoplane	Arabidopsis thaliana rhizosphere	Gs0110179	Arabidopsis thaliana rhizosphere microbial communities from the Joint Genome Institute; USA; that affect carbon cycling	Metagenome Analysis	Arabidopsis thaliana rhizosphere microbial communities from the Joint Genome Institute; USA; that affect carbon cycling - Inoculated plant M2 S PM (SPAdes)	perturbed	experimental manipulation	FALSE	FALSE	FALSE	FALSE	na	Host-associated	Plant	Plant rhizosphere
1038593	Gb0089084	37.931388	-122.021761	Host-associated	Plants	Rhizoplane	Arabidopsis thaliana rhizosphere	Gs0110179	Arabidopsis thaliana rhizosphere microbial communities from the Joint Genome Institute; USA; that affect carbon cycling	Metagenome Analysis	Arabidopsis thaliana rhizosphere microbial communities from the Joint Genome Institute; USA; that affect carbon cycling - Inoculated plant M3 S PM (SPAdes)	perturbed	experimental manipulation	FALSE	FALSE	FALSE	FALSE	na	Host-associated	Plant	Plant rhizosphere
1039626	Gb0091577	51.62	-128.09	Environmental	Aquatic	Freshwater	Bog forest soil	Gs0110174	Bog forest soil microbial communities from Calvert Island; British Columbia; Canada	Metagenome Analysis	Bog forest soil microbial communities from Calvert Island; British Columbia; Canada - ECP03_OM1 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1039629	Gb0091578	51.62	-128.09	Environmental	Aquatic	Freshwater	Bog forest soil	Gs0110174	Bog forest soil microbial communities from Calvert Island; British Columbia; Canada	Metagenome Analysis	Bog forest soil microbial communities from Calvert Island; British Columbia; Canada - ECP03_OM2 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1039632	Gb0091579	51.62	-128.09	Environmental	Aquatic	Freshwater	Bog forest soil	Gs0110174	Bog forest soil microbial communities from Calvert Island; British Columbia; Canada	Metagenome Analysis	Bog forest soil microbial communities from Calvert Island; British Columbia; Canada - ECP03_OM3 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1039635	Gb0091580	51.62	-128.09	Environmental	Aquatic	Freshwater	Bog forest soil	Gs0110174	Bog forest soil microbial communities from Calvert Island; British Columbia; Canada	Metagenome Analysis	Bog forest soil microbial communities from Calvert Island; British Columbia; Canada - ECP12_OM1 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Bog forest soil	Free-living	Non-saline	Soil (non-saline)
1039638	Gb0091581	51.62	-128.09	Environmental	Aquatic	Freshwater	Bog forest soil	Gs0110174	Bog forest soil microbial communities from Calvert Island; British Columbia; Canada	Metagenome Analysis	Bog forest soil microbial communities from Calvert Island; British Columbia; Canada - ECP12_OM2 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1039641	Gb0091582	51.62	-128.09	Environmental	Aquatic	Freshwater	Bog forest soil	Gs0110174	Bog forest soil microbial communities from Calvert Island; British Columbia; Canada	Metagenome Analysis	Bog forest soil microbial communities from Calvert Island; British Columbia; Canada - ECP12_OM3 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Bog forest soil	Free-living	Non-saline	Soil (non-saline)
1039644	Gb0091583	51.62	-128.09	Environmental	Aquatic	Freshwater	Bog forest soil	Gs0110174	Bog forest soil microbial communities from Calvert Island; British Columbia; Canada	Metagenome Analysis	Bog forest soil microbial communities from Calvert Island; British Columbia; Canada - ECP04_OM1 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Bog forest soil	Free-living	Non-saline	Soil (non-saline)
1039647	Gb0091584	51.62	-128.09	Environmental	Aquatic	Freshwater	Bog forest soil	Gs0110174	Bog forest soil microbial communities from Calvert Island; British Columbia; Canada	Metagenome Analysis	Bog forest soil microbial communities from Calvert Island; British Columbia; Canada - ECP04_OM2 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Bog forest soil	Free-living	Non-saline	Soil (non-saline)
1039650	Gb0091585	51.62	-128.09	Environmental	Aquatic	Freshwater	Bog forest soil	Gs0110174	Bog forest soil microbial communities from Calvert Island; British Columbia; Canada	Metagenome Analysis	Bog forest soil microbial communities from Calvert Island; British Columbia; Canada - ECP04_OM3 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	Bog forest soil	Free-living	Non-saline	Soil (non-saline)
1039653	Gb0091586	51.62	-128.09	Environmental	Aquatic	Freshwater	Bog forest soil	Gs0110174	Bog forest soil microbial communities from Calvert Island; British Columbia; Canada	Metagenome Analysis	Bog forest soil microbial communities from Calvert Island; British Columbia; Canada - ECP14_OM1 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1039656	Gb0091587	51.62	-128.09	Environmental	Aquatic	Freshwater	Bog forest soil	Gs0110174	Bog forest soil microbial communities from Calvert Island; British Columbia; Canada	Metagenome Analysis	Bog forest soil microbial communities from Calvert Island; British Columbia; Canada - ECP14_OM2 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1039659	Gb0091588	51.62	-128.09	Environmental	Aquatic	Freshwater	Bog forest soil	Gs0110174	Bog forest soil microbial communities from Calvert Island; British Columbia; Canada	Metagenome Analysis	Bog forest soil microbial communities from Calvert Island; British Columbia; Canada - ECP14_OM3 (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1039668	Gb0091307	48.6	-123.5	Environmental	Aquatic	Marine	Marine	Gs0046785	Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean	Metagenome Analysis	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet - SI037_S2LV_100m_DNA (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Saline	Water (saline)
1039674	Gb0091309	48.6	-123.5	Environmental	Aquatic	Marine	Marine	Gs0046785	Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean	Metagenome Analysis	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet - SI037_S2LV_150m_DNA (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Saline	Water (saline)
1039677	Gb0091310	48.6	-123.5	Environmental	Aquatic	Marine	Marine	Gs0046785	Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean	Metagenome Analysis	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet - SI037_S2LV_200m_DNA (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Saline	Water (saline)
1039680	Gb0091311	48.6	-123.5	Environmental	Aquatic	Marine	Marine	Gs0046785	Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean	Metagenome Analysis	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet - SI037_S3LV_100m_DNA (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Saline	Water (saline)
1039683	Gb0091312	48.6	-123.5	Environmental	Aquatic	Marine	Marine	Gs0046785	Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean	Metagenome Analysis	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet - SI037_S3LV_130m_DNA (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Saline	Water (saline)
1039686	Gb0091313	48.6	-123.5	Environmental	Aquatic	Marine	Marine	Gs0046785	Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean	Metagenome Analysis	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet - SI037_S3LV_150m_DNA (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Saline	Water (saline)
1039689	Gb0091314	48.6	-123.5	Environmental	Aquatic	Marine	Marine	Gs0046785	Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean	Metagenome Analysis	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet - SI037_S3LV_200m_DNA (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Saline	Water (saline)
1039692	Gb0091315	48.6	-123.5	Environmental	Aquatic	Marine	Marine	Gs0046785	Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean	Metagenome Analysis	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet - SI037_S4LV_100m_DNA (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Saline	Water (saline)
1039695	Gb0091316	48.6	-123.5	Environmental	Aquatic	Marine	Marine	Gs0046785	Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean	Metagenome Analysis	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet - SI037_S4LV_130m_DNA (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Saline	Water (saline)
1039698	Gb0091317	48.6	-123.5	Environmental	Aquatic	Marine	Marine	Gs0046785	Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean	Metagenome Analysis	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet - SI037_S4LV_150m_DNA (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Saline	Water (saline)
1039701	Gb0091318	48.6	-123.5	Environmental	Aquatic	Marine	Marine	Gs0046785	Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean	Metagenome Analysis	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet - SI037_S4LV_200m_DNA (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Saline	Water (saline)
1039704	Gb0091319	48.6	-123.5	Environmental	Aquatic	Marine	Marine	Gs0046785	Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean	Metagenome Analysis	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet - SI072_LV_10m_DNA (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Saline	Water (saline)
1039707	Gb0091320	48.6	-123.5	Environmental	Aquatic	Marine	Marine	Gs0046785	Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean	Metagenome Analysis	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet - SI072_LV_100m_DNA (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Saline	Water (saline)
1039710	Gb0091321	48.6	-123.5	Environmental	Aquatic	Marine	Marine	Gs0046785	Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean	Metagenome Analysis	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet - SI072_LV_120m_DNA (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Saline	Water (saline)
1039713	Gb0091322	48.6	-123.5	Environmental	Aquatic	Marine	Marine	Gs0046785	Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean	Metagenome Analysis	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet - SI072_LV_135m_DNA (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Saline	Water (saline)
1039716	Gb0091323	48.6	-123.5	Environmental	Aquatic	Marine	Marine	Gs0046785	Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean	Metagenome Analysis	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet - SI072_LV_150m_DNA (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Saline	Water (saline)
1039719	Gb0091324	48.6	-123.5	Environmental	Aquatic	Marine	Marine	Gs0046785	Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean	Metagenome Analysis	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet - SI072_LV_200m_DNA (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Saline	Water (saline)
1039722	Gb0091325	48.6	-123.5	Environmental	Aquatic	Marine	Marine	Gs0046785	Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean	Metagenome Analysis	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet - SI073_LV_10m_DNA (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Saline	Water (saline)
1039725	Gb0091326	48.6	-123.5	Environmental	Aquatic	Marine	Marine	Gs0046785	Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean	Metagenome Analysis	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet - SI073_LV_100m_DNA (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Saline	Water (saline)
